customer_id,age,gender,region,tenure_months,monthly_charges,total_charges,contract,support_calls,satisfaction,signup_date,churn
CUST-000967,54,Female,North,23,36.25,850.2,Month-to-month,3,1,2023-12-01,1
CUST-000968,72,Female,West,66,110.11,7308.79,Month-to-month,2,5,2022-02-06,0
CUST-000969,69,Male,East,3,69.17,223.7,Month-to-month,1,3,2023-09-28,0
CUST-000970,53,Female,West,22,40.95,892.69,One year,0,4,2023-08-13,0
CUST-000971,52,Male,East,30,53.07,1691.31,Month-to-month,3,5,2021-09-22,0
CUST-000972,58,Female,South,34,49.96,1547.07,Month-to-month,3,4,2023-03-23,1
CUST-000973,76,Male,South,34,38.13,1167.11,One year,2,2,2023-01-22,0
CUST-000974,74,Female,South,11,72.37,800.57,Month-to-month,4,2,2021-05-13,1
CUST-000975,25,Female,East,17,39.3,611.13,Month-to-month,1,1,2023-12-06,0
CUST-000976,57,Female,East,7,15.49,118.76,One year,2,5,2024-04-15,0
CUST-000977,43,Female,West,41,60.51,2235.55,Two year,1,5,2024-08-18,0
CUST-000978,71,Male,North,25,24.93,650.44,Month-to-month,1,3,2021-05-04,0
CUST-000979,51,Female,South,41,51.2,1991.46,Two year,2,3,2021-09-07,0
CUST-000980,84,Male,Central,42,47.27,2170.99,Two year,3,5,2024-03-01,0
CUST-000981,46,Female,Central,50,48.22,2353.88,One year,4,2,2022-03-03,0
CUST-000982,63,Male,Central,39,120.02,4238.24,Month-to-month,1,3,2023-05-26,0
CUST-000983,25,Female,South,47,71.41,3038.72,One year,0,5,2022-05-03,0
CUST-000984,80,Female,North,42,76.13,3231.59,Two year,1,2,2021-11-01,0
CUST-000985,28,Female,North,47,25.59,1319.81,Month-to-month,3,5,2023-05-25,0
CUST-000986,43,Female,North,44,53.65,2587.11,Two year,0,1,2021-10-15,0
CUST-000987,74,Male,Central,23,75.38,,Two year,2,3,2021-07-10,0
CUST-000988,82,Female,Central,18,44.39,796.26,Month-to-month,2,3,2023-01-13,1
CUST-000989,50,Female,Central,56,92.7,4776.38,One year,3,2,2021-09-28,1
CUST-000990,50,Female,West,25,39.93,1002.68,Month-to-month,1,5,2021-09-27,1
CUST-000991,21,Female,South,39,62.84,2499.63,One year,2,3,2023-12-29,0
CUST-000992,83,Female,East,14,55.35,736.32,Two year,2,5,2023-01-11,0
CUST-000993,19,Male,Central,31,74.11,2348.92,Month-to-month,3,2,2023-01-29,0
CUST-000994,19,Female,Central,38,53.99,2215.62,Month-to-month,3,2,2021-07-20,1
CUST-000995,49,Female,East,45,63.23,2561.36,Month-to-month,3,3,2021-08-13,1
CUST-000996,18,Female,Central,38,64.1,2303.75,Two year,3,3,2022-07-02,1
CUST-000997,29,Male,South,26,51.64,1264.75,Month-to-month,3,2,2022-06-28,1
CUST-000998,60,Female,East,69,82.13,5240.68,Two year,1,2,2022-09-25,0
CUST-000999,65,Female,Central,37,75.96,2622.83,Month-to-month,2,4,2021-07-08,0
CUST-001000,37,Male,South,58,67.78,4030.24,Month-to-month,2,2,2024-06-11,0
CUST-001001,71,Male,West,53,59.24,2890.23,Two year,1,4,2022-05-23,0
CUST-001002,58,Male,East,40,89.91,3767.97,One year,0,3,2024-02-17,0
CUST-001003,33,Female,South,63,64.1,4350.88,Month-to-month,0,5,2022-07-15,0
CUST-001004,65,Male,South,10,62.33,676.48,Month-to-month,2,2,2022-10-24,1
CUST-001005,57,Female,West,66,72.62,4946.46,Month-to-month,1,5,2021-06-06,0
CUST-001006,72,Female,East,61,112.41,6442.02,Month-to-month,1,3,2023-08-06,0
CUST-001007,28,Male,South,36,36.49,1204.69,Month-to-month,0,1,2021-03-25,0
CUST-001008,33,Male,West,53,89.25,4476.73,One year,0,4,2023-11-14,0
CUST-001009,38,Male,North,37,22.67,916.29,Month-to-month,3,2,2024-05-19,1
CUST-001010,40,Female,North,20,75.43,1648.1,Month-to-month,3,1,2022-05-22,1
CUST-001011,77,Male,Central,57,109.38,6087.42,Month-to-month,6,3,2024-05-27,1
CUST-001012,67,Male,West,18,82.22,1428.4,Month-to-month,1,4,2023-09-06,1
CUST-001013,54,Male,East,23,74.27,1711.63,Two year,1,2,2021-01-04,0
CUST-001014,54,Male,North,37,55.99,1985.32,Month-to-month,1,4,2021-10-12,0
CUST-001015,77,Female,East,60,70.78,4654.21,Month-to-month,0,1,2023-06-17,0
CUST-001016,47,Female,East,28,63.7,1684.15,One year,2,1,2023-09-10,1
CUST-001017,33,Male,East,36,50.35,1765.16,Two year,4,4,2021-05-12,1
CUST-001018,27,Male,North,3,62.75,185.59,One year,0,1,2023-08-17,1
CUST-001019,40,Male,East,9,74.96,624.05,Two year,2,2,2024-02-09,0
CUST-001020,61,Female,East,4,50.82,198.52,Two year,2,3,2021-05-09,1
CUST-001021,49,Male,South,6,49.84,320.38,One year,1,1,2024-05-16,1
CUST-001022,46,Female,North,62,35.99,2070.88,Two year,0,5,2023-01-17,0
CUST-001023,50,Female,Central,60,79.77,4866.63,Month-to-month,5,3,2023-05-14,1
CUST-001024,83,Male,West,59,83.63,4842.04,Two year,1,2,2021-03-12,0
CUST-001025,84,Male,West,4,75.79,283.18,Two year,3,5,2023-05-09,0
CUST-001026,28,Male,West,6,94.13,509.7,Two year,0,3,2022-09-29,0
CUST-001027,25,Female,West,20,72.2,1378.54,Month-to-month,4,4,2022-06-05,1
CUST-001028,34,Male,North,41,79.8,2985.08,One year,3,1,2023-12-29,0
CUST-001029,75,Male,East,24,77.6,1816.5,Month-to-month,2,1,2021-12-16,1
CUST-001030,48,Male,Central,35,67.71,2516.88,One year,0,1,2021-03-25,0
CUST-001031,75,Male,South,13,56.73,769.89,Month-to-month,1,3,2022-11-30,1
CUST-001032,61,Male,Central,52,125.35,7101.43,One year,4,5,2023-11-08,0
CUST-001033,55,Female,North,23,58.7,1330.39,One year,1,5,2021-07-07,0
CUST-001034,36,Male,South,5,53.35,277.84,Month-to-month,1,3,2024-10-10,0
CUST-001035,41,Male,South,53,80.85,4426.75,Month-to-month,0,1,2023-07-31,0
CUST-001036,27,Male,West,65,76.3,4678.84,Month-to-month,0,4,2024-07-31,0
CUST-001037,52,Female,North,2,34.88,67.02,One year,0,4,2022-10-21,0
CUST-001038,36,Male,South,32,98.07,3156.96,One year,5,3,2021-06-22,1
CUST-001039,37,Male,West,59,67.65,4228.16,One year,4,4,2021-09-06,0
CUST-001040,20,Male,South,51,42.23,2137.28,Month-to-month,3,3,2022-12-02,0
CUST-001041,71,Female,Central,61,99.72,5751.69,Two year,3,4,2023-04-04,0
CUST-001042,80,Female,Central,30,85.64,2822.76,One year,0,3,2023-10-25,0
CUST-001043,51,Female,South,27,38.39,956.84,Month-to-month,1,1,2024-01-19,0
CUST-001044,53,Female,East,51,114.43,6368.04,Month-to-month,1,1,2023-12-04,1
CUST-001045,80,Female,South,11,86.47,1009.96,Month-to-month,2,5,2023-04-05,0
CUST-001046,52,Male,South,17,69.75,1266.12,Month-to-month,2,3,2021-01-26,0
CUST-001047,59,Male,West,43,109.76,4998.06,Month-to-month,0,2,2023-01-12,0
CUST-001048,46,Male,South,48,73.98,3343.78,Month-to-month,2,2,2024-02-22,0
CUST-001049,52,Female,North,9,69.3,640.24,Month-to-month,3,1,2024-04-01,1
CUST-001050,52,Female,South,37,53.49,2080.76,Month-to-month,4,5,2024-03-14,0
CUST-001051,65,Female,Central,26,84.55,2306.32,Month-to-month,1,1,2021-01-16,0
CUST-001052,58,Female,South,36,81.92,2814.38,Two year,0,2,2022-09-02,0
CUST-001053,51,Male,South,69,70.37,4545.86,Month-to-month,2,3,2023-05-14,0
CUST-001054,23,Male,West,6,50.25,,Month-to-month,2,2,2021-12-13,1
CUST-001055,78,Male,North,71,73.25,5179.79,One year,2,1,2022-07-28,0
CUST-001056,77,Female,South,32,68.26,2216.55,Month-to-month,3,2,2021-05-17,0
CUST-001057,30,Female,North,55,36.66,2152.18,Month-to-month,0,4,2021-09-28,0
CUST-001058,37,Male,Central,31,33.2,1084.58,Month-to-month,0,2,2021-01-09,0
CUST-001059,83,Male,Central,23,84.13,2003.16,Month-to-month,2,5,2024-10-03,0
CUST-001060,39,Female,West,55,15.0,785.98,One year,3,2,2024-04-18,0
CUST-001061,72,Female,South,49,75.14,3666.31,Month-to-month,1,1,2022-07-20,0
CUST-001062,70,Female,West,11,58.05,617.53,Month-to-month,1,1,2021-01-07,1
CUST-001063,75,Female,West,51,102.71,4960.51,One year,0,5,2022-04-15,0
CUST-001064,19,Male,Central,54,57.66,2808.66,Two year,0,3,2022-08-31,0
CUST-001065,50,Male,North,28,86.49,2343.96,Month-to-month,3,5,2021-08-25,1
CUST-001066,55,Female,West,66,60.08,3771.87,Month-to-month,1,4,2023-07-16,0
CUST-001067,74,Female,North,46,72.84,3398.82,Month-to-month,3,1,2024-10-28,1
CUST-001068,33,Female,East,24,88.42,1936.31,One year,2,2,2024-03-27,1
CUST-001069,38,Female,Central,1,58.44,55.76,One year,2,4,2024-04-13,1
CUST-001070,30,Female,North,48,94.91,4140.9,One year,3,1,2024-03-09,1
CUST-001071,69,Male,North,15,45.16,696.56,Month-to-month,3,5,2021-04-08,0
CUST-001072,84,Male,Central,54,77.36,4234.41,Month-to-month,2,1,2023-02-12,0
CUST-001073,27,Female,North,38,93.07,3421.7,Two year,4,4,2023-03-04,0
CUST-001074,33,Female,West,34,86.5,2733.56,Month-to-month,2,5,2021-05-22,0
CUST-001075,38,Male,East,12,117.91,1544.5,Two year,2,3,2021-07-26,0
CUST-001076,77,Female,South,51,50.91,2640.23,Month-to-month,1,5,2023-03-03,0
CUST-001077,47,Male,Central,12,35.52,441.51,Month-to-month,3,5,2023-09-30,1
CUST-001078,36,Male,Central,30,45.14,,Month-to-month,2,4,2021-10-20,0
CUST-001079,39,Female,South,60,86.51,5508.82,Month-to-month,0,4,2022-11-09,0
CUST-001080,58,Female,North,66,82.45,,Two year,2,2,2021-04-16,0
CUST-001081,43,Male,North,71,72.56,5030.91,Month-to-month,0,2,2021-06-04,0
CUST-001082,27,Male,North,69,41.93,3003.13,One year,2,5,2023-03-24,0
CUST-001083,72,Female,Central,40,89.17,,One year,3,2,2023-02-19,1
CUST-001084,46,Female,East,15,39.38,608.64,Two year,1,3,2023-11-17,1
CUST-001085,35,Male,West,60,98.97,5818.43,One year,1,3,2024-06-28,0
CUST-001086,66,Female,South,57,141.44,7266.81,Two year,1,2,2021-09-23,0
CUST-001087,67,Male,Central,71,79.16,6132.41,Two year,1,2,2022-04-23,0
CUST-001088,28,Female,West,47,84.58,4268.19,Month-to-month,2,3,2024-04-13,0
CUST-001089,22,Male,West,11,57.68,,Two year,2,2,2021-03-13,1
CUST-001090,21,Female,East,36,24.74,979.3,Two year,1,5,2024-03-05,0
CUST-001091,69,Female,West,32,54.93,1693.47,Month-to-month,1,1,2024-08-16,0
CUST-001092,59,Female,East,60,42.68,2539.72,One year,2,2,2021-05-20,0
CUST-001093,71,Female,South,28,33.82,1013.49,Month-to-month,3,5,2021-07-18,0
CUST-001094,59,Female,East,24,113.06,2607.4,One year,2,3,2023-08-16,1
CUST-001095,44,Female,South,6,76.82,456.36,Month-to-month,3,4,2022-10-28,1
CUST-001096,57,Female,Central,60,79.49,4927.35,One year,1,4,2024-10-14,0
CUST-001097,66,Female,West,54,62.27,3114.06,Month-to-month,5,2,2023-02-02,1
CUST-001098,44,Female,West,3,65.68,193.98,One year,5,4,2023-07-07,0
CUST-001099,79,Female,West,31,94.11,2806.2,Month-to-month,0,2,2021-11-28,1
CUST-001100,78,Female,East,35,69.19,2507.27,One year,1,4,2022-03-31,0
CUST-001101,71,Female,Central,34,83.27,2625.05,Month-to-month,1,1,2021-09-06,0
CUST-001102,84,Male,South,66,65.1,4066.93,One year,6,4,2021-07-25,0
CUST-001103,44,Female,East,11,61.45,704.53,Month-to-month,2,1,2021-06-08,1
CUST-001104,25,Male,North,22,34.83,713.58,Month-to-month,2,5,2024-06-03,0
CUST-001105,50,Female,South,13,20.56,263.11,Month-to-month,0,4,2021-04-08,0
CUST-001106,67,Male,East,18,63.46,1190.91,Two year,2,1,2022-12-25,1
CUST-001107,70,Female,East,65,71.41,4888.09,Month-to-month,1,1,2022-12-13,1
CUST-001108,44,Male,Central,67,37.85,2330.48,One year,1,1,2021-03-20,0
CUST-001109,37,Female,West,4,69.14,296.03,Month-to-month,1,5,2024-03-24,0
CUST-001110,47,Female,East,45,71.34,3354.1,One year,5,3,2022-12-02,0
CUST-001111,71,Male,East,17,16.1,264.9,Month-to-month,0,2,2021-06-27,1
CUST-001112,22,Female,West,14,47.12,694.49,Month-to-month,1,2,2021-06-30,1
CUST-001113,39,Male,West,21,80.18,1760.66,Month-to-month,2,1,2023-09-08,1
CUST-001114,33,Female,South,14,79.68,1138.03,Month-to-month,2,2,2023-05-18,0
CUST-001115,72,Female,East,35,41.16,1457.45,Month-to-month,2,5,2022-08-01,0
CUST-001116,49,Male,East,71,73.96,5497.65,Month-to-month,0,3,2022-07-22,0
CUST-001117,23,Male,North,42,95.56,4414.28,Month-to-month,0,2,2021-02-19,0
CUST-001118,35,Male,Central,52,89.43,,Two year,0,1,2021-02-14,0
CUST-001119,20,Male,East,36,67.62,2584.62,Month-to-month,0,2,2023-01-21,0
CUST-001120,49,Male,South,1,58.3,61.15,Two year,1,2,2022-05-25,1
CUST-001121,84,Female,West,6,54.27,348.79,Month-to-month,7,1,2021-12-19,1
CUST-001122,56,Female,West,20,81.7,1782.54,Month-to-month,2,4,2022-06-15,0
CUST-001123,76,Male,Central,18,74.88,1265.11,Month-to-month,0,4,2023-04-28,0
CUST-001124,67,Male,North,60,85.74,4800.2,Month-to-month,1,5,2022-02-15,0
CUST-001125,77,Male,East,60,73.3,4473.96,Month-to-month,1,2,2022-05-05,0
CUST-001126,38,Female,North,61,90.47,5462.71,Two year,2,2,2022-01-31,0
CUST-001127,81,Male,East,46,72.36,3375.64,One year,1,5,2023-07-23,0
CUST-001128,33,Male,East,40,89.62,3798.48,One year,2,2,2021-03-18,1
CUST-001129,47,Male,East,47,91.77,4685.6,Month-to-month,0,4,2024-07-09,0
CUST-001130,63,Male,Central,29,49.89,1422.91,Month-to-month,1,4,2023-02-16,1
CUST-001131,37,Female,East,48,24.8,1242.29,One year,3,5,2021-12-09,0
CUST-001132,35,Male,East,57,108.59,5814.29,Month-to-month,3,2,2023-11-30,0
CUST-001133,26,Female,North,55,76.42,4232.15,Month-to-month,1,4,2024-08-08,0
CUST-001134,18,Female,South,44,27.14,1079.95,Month-to-month,0,1,2021-03-23,0
CUST-001135,51,Female,Central,5,52.15,260.95,Month-to-month,2,4,2021-10-14,0
CUST-001136,84,Male,East,52,89.3,4685.7,One year,6,1,2021-07-21,0
CUST-001137,32,Female,Central,27,63.01,1781.38,Month-to-month,0,4,2021-04-09,0
CUST-001138,47,Male,East,53,57.2,3122.24,Month-to-month,1,2,2023-11-01,0
CUST-001139,80,Female,East,39,105.02,3979.78,Two year,2,3,2021-09-27,0
CUST-001140,69,Female,East,63,43.82,2487.76,Two year,1,1,2022-06-21,1
CUST-001141,18,Male,East,25,50.05,1155.03,Month-to-month,2,4,2024-02-15,0
CUST-001142,51,Female,North,67,75.28,5520.96,Month-to-month,1,3,2023-05-07,0
CUST-001143,27,Female,North,60,79.76,5189.82,One year,1,4,2023-08-07,0
CUST-001144,34,Female,East,24,82.41,1908.65,Month-to-month,2,2,2021-05-17,0
CUST-001145,34,Male,East,35,92.78,3090.68,Month-to-month,2,1,2024-09-21,0
CUST-001146,59,Female,East,38,74.96,2812.26,Month-to-month,2,3,2021-04-26,0
CUST-001147,31,Male,East,55,82.23,4694.46,Month-to-month,1,4,2023-09-21,0
CUST-001148,34,Male,South,49,63.52,3023.36,Two year,4,4,2023-06-15,0
CUST-001149,33,Female,West,61,71.57,3987.95,One year,3,2,2022-08-01,0
CUST-001150,41,Male,West,27,72.69,1924.47,Two year,4,4,2024-03-19,0
CUST-001151,61,Female,North,36,75.38,2583.74,One year,3,3,2024-06-03,0
CUST-001152,44,Male,East,31,89.31,2671.67,One year,1,2,2021-04-09,1
CUST-001153,39,Male,West,65,83.88,5084.68,One year,1,1,2024-09-03,0
CUST-001154,52,Male,West,22,71.11,1614.12,One year,2,2,2021-12-04,1
CUST-001155,59,Female,South,42,49.77,2101.47,Month-to-month,2,1,2024-01-14,1
CUST-001156,19,Female,Central,9,71.69,615.64,Month-to-month,1,4,2024-02-24,0
CUST-001157,77,Male,West,61,69.3,4272.84,Month-to-month,2,1,2023-02-19,0
CUST-001158,79,Female,East,28,74.83,2092.18,Month-to-month,1,1,2024-04-23,0
CUST-001159,58,Male,West,25,125.16,3314.22,Month-to-month,1,1,2024-03-02,0
CUST-001160,56,Female,Central,42,56.91,2608.2,Month-to-month,3,2,2023-01-02,1
CUST-001161,64,Male,South,36,80.56,2685.94,One year,2,1,2021-09-08,0
CUST-001162,47,Female,North,61,96.71,6352.27,Month-to-month,1,4,2022-09-01,0
CUST-001163,42,Male,East,38,72.45,2865.87,Month-to-month,2,1,2024-06-14,1
CUST-001164,41,Male,North,37,128.45,4935.68,Month-to-month,2,5,2021-10-11,0
CUST-001165,28,Female,Central,8,60.55,472.22,Month-to-month,0,3,2024-10-31,1
CUST-001166,74,Female,Central,2,78.1,151.32,Two year,0,1,2021-09-12,0
CUST-001167,39,Male,West,29,50.03,1307.42,Month-to-month,2,3,2023-07-21,0
CUST-001168,37,Female,Central,71,61.21,4765.03,Month-to-month,4,1,2023-06-17,0
CUST-001169,82,Female,North,66,76.22,5137.68,Month-to-month,1,5,2021-10-02,0
CUST-001170,51,Male,West,45,91.16,4022.07,Two year,2,3,2022-10-24,1
CUST-001171,59,Male,East,45,77.98,3539.82,One year,1,5,2021-07-22,0
CUST-001172,34,Female,South,28,101.48,2580.33,Month-to-month,3,2,2022-05-26,0
CUST-001173,36,Female,South,13,67.63,821.81,Month-to-month,2,1,2024-09-05,1
CUST-001174,66,Female,East,1,61.7,63.22,One year,1,2,2021-03-18,1
CUST-001175,48,Female,West,25,137.6,3449.81,Two year,0,3,2024-05-04,0
CUST-001176,27,Female,North,23,79.86,1942.24,Month-to-month,3,4,2023-08-07,0
CUST-001177,73,Female,West,14,52.01,751.26,Month-to-month,1,3,2023-11-15,0
CUST-001178,44,Female,Central,19,52.64,1020.45,Month-to-month,1,5,2022-01-30,0
CUST-001179,62,Male,North,2,46.43,,Month-to-month,3,2,2024-08-21,1
CUST-001180,40,Female,Central,44,93.41,3755.15,One year,3,2,2021-12-21,0
CUST-001181,55,Female,West,66,60.89,4172.16,Two year,2,3,2022-12-06,0
CUST-001182,69,Male,South,50,73.18,,Two year,3,1,2021-02-21,1
CUST-001183,77,Female,West,32,68.41,2090.68,One year,1,4,2024-05-27,0
CUST-001184,31,Female,West,30,88.29,2487.47,Month-to-month,1,1,2023-09-14,1
CUST-001185,63,Male,West,22,48.83,1012.78,Two year,1,4,2021-08-16,0
CUST-001186,79,Male,North,11,43.11,445.58,Month-to-month,3,2,2023-07-16,1
CUST-001187,61,Male,North,43,75.61,3266.69,Month-to-month,2,2,2021-09-13,0
CUST-001188,27,Male,West,41,85.02,3231.79,One year,3,4,2022-09-15,0
CUST-001189,30,Male,South,1,78.31,80.8,Month-to-month,1,4,2022-12-19,1
CUST-001190,31,Male,South,30,49.76,1374.89,Two year,2,5,2024-07-27,0
CUST-001191,25,Male,East,20,86.94,1574.27,Two year,0,2,2022-04-11,0
CUST-001192,68,Male,West,13,51.4,644.05,One year,3,5,2021-01-18,0
CUST-001193,82,Male,North,50,56.96,2672.48,One year,1,5,2022-08-29,0
CUST-001194,52,Female,Central,38,46.4,1935.52,Month-to-month,1,5,2024-07-21,0
CUST-001195,58,Male,East,45,102.53,4432.06,Month-to-month,2,5,2024-01-23,0
CUST-001196,69,Female,North,51,85.84,4134.49,One year,4,4,2021-03-24,0
CUST-001197,45,Male,North,70,85.12,5597.05,One year,0,2,2021-03-16,0
CUST-001198,49,Female,Central,57,101.18,5621.76,Two year,4,4,2023-11-26,0
CUST-001199,57,Female,North,45,140.32,6448.07,Month-to-month,1,4,2023-10-07,0
CUST-001200,38,Female,East,63,27.27,1814.89,Month-to-month,2,2,2023-02-20,0
CUST-001201,22,Male,West,34,51.54,1704.9,Month-to-month,4,5,2021-05-04,0
CUST-001202,56,Female,East,70,54.6,3918.29,One year,3,4,2022-01-28,0
CUST-001203,73,Male,South,55,48.73,2670.53,One year,2,3,2024-04-01,0
CUST-001204,22,Male,North,47,43.06,2164.07,Two year,4,5,2021-07-15,0
CUST-001205,32,Female,West,65,62.51,4119.26,Month-to-month,1,1,2021-10-10,0
CUST-001206,35,Male,East,37,39.58,1402.92,Month-to-month,2,4,2022-09-26,0
CUST-001207,71,Male,North,52,78.38,4241.71,Month-to-month,2,4,2023-10-26,0
CUST-001208,51,Female,North,21,71.29,1592.92,Month-to-month,3,1,2024-03-05,1
CUST-001209,53,Male,East,69,82.03,5620.95,Month-to-month,0,3,2023-04-09,0
CUST-001210,61,Female,North,45,82.69,4083.63,One year,1,3,2022-11-21,0
CUST-001211,36,Male,South,56,85.08,5125.72,Month-to-month,1,2,2022-06-24,1
CUST-001212,65,Male,North,33,60.66,1880.45,Month-to-month,0,5,2021-03-03,0
CUST-001213,20,Male,West,62,123.03,8065.33,One year,2,4,2022-01-10,0
CUST-001214,25,Male,West,6,75.86,464.35,Two year,5,2,2021-10-28,0
CUST-001215,72,Male,West,9,23.44,212.43,Month-to-month,0,3,2021-03-22,1
CUST-001216,62,Male,North,37,44.94,1667.42,Month-to-month,1,1,2023-11-10,0
CUST-001217,29,Male,South,53,26.49,1503.21,One year,5,1,2022-05-10,1
CUST-001218,47,Male,South,58,70.43,4175.52,One year,2,4,2022-12-15,0
CUST-001219,21,Male,West,32,66.95,2158.56,Two year,2,5,2021-10-08,0
CUST-001220,63,Female,Central,47,58.29,2492.44,Month-to-month,2,2,2023-04-08,0
CUST-001221,68,Female,South,40,120.27,4761.06,Month-to-month,2,2,2021-07-10,1
CUST-001222,36,Female,West,69,83.72,6248.11,Two year,2,4,2023-08-07,0
CUST-001223,41,Female,East,47,88.15,4318.5,Month-to-month,0,3,2023-10-31,0
CUST-001224,33,Male,Central,30,46.72,1275.72,Month-to-month,2,1,2022-03-13,1
CUST-001225,44,Male,North,69,45.02,3344.95,Two year,2,4,2021-10-25,0
CUST-001226,36,Female,Central,8,70.92,604.43,Month-to-month,1,2,2023-12-29,1
CUST-001227,34,Male,East,70,74.33,5251.68,One year,2,1,2021-11-09,0
CUST-001228,46,Female,South,11,23.59,234.7,Two year,1,3,2021-09-07,0
CUST-001229,75,Male,North,21,65.49,1392.46,Month-to-month,1,4,2022-04-22,0
CUST-001230,69,Male,Central,59,70.35,3780.9,One year,3,3,2024-09-15,0
CUST-001231,37,Female,Central,53,64.62,3301.82,Month-to-month,3,4,2022-10-10,0
CUST-001232,81,Female,North,69,49.67,3515.59,Two year,3,2,2022-01-03,0
CUST-001233,32,Female,East,54,56.51,3303.54,Two year,4,3,2022-12-21,0
CUST-001234,79,Male,West,46,65.58,2930.88,Two year,1,4,2022-05-03,0
CUST-001235,38,Male,East,25,72.27,1936.84,Month-to-month,3,3,2023-07-20,1
CUST-001236,54,Female,North,1,85.12,92.24,One year,0,2,2022-09-07,1
CUST-001237,31,Male,South,9,97.02,789.54,Two year,1,5,2023-04-04,0
CUST-001238,69,Female,South,22,62.64,1306.26,One year,0,1,2022-09-03,0
CUST-001239,39,Male,South,3,58.6,183.18,One year,2,5,2022-11-06,1
CUST-001240,76,Female,Central,37,80.94,3148.62,Month-to-month,2,4,2022-09-19,1
CUST-001241,23,Female,South,56,85.27,4672.38,Two year,1,1,2022-07-06,0
CUST-001242,51,Male,West,69,59.14,4208.59,Month-to-month,1,2,2024-09-11,0
CUST-001243,28,Female,Central,35,89.76,3212.07,Month-to-month,1,2,2022-01-08,0
CUST-001244,77,Male,West,63,94.49,,Two year,1,5,2024-02-02,0
CUST-001245,45,Male,West,70,102.29,7473.43,Two year,1,3,2023-09-21,0
CUST-001246,63,Female,North,62,114.46,6508.74,Two year,0,2,2023-01-10,0
CUST-001247,76,Female,North,34,48.34,1531.22,Month-to-month,2,5,2022-03-21,0
CUST-001248,53,Male,West,24,70.35,1564.38,Month-to-month,1,1,2022-11-09,1
CUST-001249,21,Male,West,70,70.28,5345.13,Month-to-month,1,5,2024-04-04,0
CUST-001250,32,Male,West,18,67.55,1316.47,Month-to-month,2,5,2021-09-12,0
CUST-001251,32,Female,East,30,53.77,1709.05,Two year,1,2,2023-04-01,0
CUST-001252,79,Female,East,6,32.86,182.05,One year,3,1,2023-12-07,1
CUST-001253,78,Female,North,57,72.32,4183.47,Month-to-month,2,5,2023-06-07,0
CUST-001254,49,Male,South,47,50.79,2237.81,Month-to-month,0,5,2021-07-21,0
CUST-001255,77,Male,East,7,72.15,491.76,Month-to-month,1,2,2022-12-14,1
CUST-001256,34,Male,North,16,50.15,765.02,Two year,5,1,2021-09-14,1
CUST-001257,63,Male,North,40,42.51,1812.26,One year,0,2,2024-07-23,0
CUST-001258,44,Male,North,39,75.86,2748.16,Month-to-month,3,1,2022-05-08,0
CUST-001259,34,Female,South,57,73.77,4327.82,Month-to-month,4,4,2022-08-14,1
CUST-001260,34,Male,Central,19,84.48,1760.46,Month-to-month,4,3,2024-04-15,1
CUST-001261,46,Male,West,66,124.65,8534.68,Month-to-month,4,2,2022-08-21,0
CUST-001262,40,Female,Central,32,76.93,2254.59,Two year,1,4,2021-09-29,0
CUST-001263,32,Female,South,59,82.13,5240.93,One year,3,4,2024-06-04,0
CUST-001264,40,Female,East,17,43.06,752.97,Month-to-month,3,1,2023-06-27,1
CUST-001265,26,Male,Central,3,37.83,112.5,One year,1,3,2023-04-27,1
CUST-001266,82,Male,South,4,109.57,452.28,Month-to-month,2,5,2021-04-16,1
CUST-001267,43,Female,West,27,46.91,1362.59,Month-to-month,2,4,2022-09-21,0
CUST-001268,25,Female,West,68,43.9,2971.54,One year,2,5,2022-10-06,0
CUST-001269,56,Male,Central,4,69.02,277.81,Month-to-month,2,5,2022-01-03,1
CUST-001270,77,Female,Central,27,67.75,1811.85,Month-to-month,3,1,2023-03-02,1
CUST-001271,42,Male,West,8,47.44,347.08,Two year,2,2,2021-12-10,1
CUST-001272,74,Male,East,67,62.38,4419.42,Two year,4,3,2022-10-22,0
CUST-001273,58,Male,Central,48,100.73,,Month-to-month,3,3,2024-01-28,0
CUST-001274,67,Female,West,55,49.85,2683.94,One year,1,4,2023-10-27,0
CUST-001275,37,Male,South,51,35.16,1752.57,Month-to-month,2,4,2022-01-27,0
CUST-001276,20,Female,West,47,93.56,4203.87,One year,2,4,2021-10-18,0
CUST-001277,41,Male,East,55,82.31,4438.78,Month-to-month,0,1,2021-01-09,0
CUST-001278,79,Male,South,1,54.49,55.78,One year,1,4,2022-04-29,1
CUST-001279,70,Female,East,62,30.45,1816.68,Month-to-month,3,4,2021-01-28,0
CUST-001280,70,Female,West,53,51.38,2544.78,Two year,2,4,2021-06-29,0
CUST-001281,76,Male,Central,53,68.63,3906.1,Two year,0,3,2024-10-01,0
CUST-001282,43,Male,East,28,99.14,3037.32,Month-to-month,3,1,2024-04-12,1
CUST-001283,39,Male,North,57,44.09,2492.31,One year,5,1,2023-02-23,1
CUST-001284,79,Male,Central,28,67.89,1835.16,Month-to-month,5,4,2023-12-21,0
CUST-001285,56,Male,East,4,86.88,316.07,One year,1,5,2022-11-16,0
CUST-001286,37,Female,South,65,15.0,884.69,Month-to-month,3,5,2023-04-22,0
CUST-001287,36,Male,West,17,95.84,1594.37,Month-to-month,0,3,2024-07-09,0
CUST-001288,76,Female,South,8,40.44,351.36,One year,1,3,2021-04-21,0
